Unnamed: 0,movie_id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,keywords,release_year
43930,84967,Twenty 20,6.375,24,Released,2008-05-11,4800000.0,165.0,0,0.0,tt1138482,ml,ട്വന്‍റി 20,"Advocate Ramesh saves Devan from a murder case. Later, he realize Devan was the actual culprit. Ramesh tries for a payback, unaware of Devan's real intentions and the reason for the murder.",3.758,Celebratr...,"Action, Romance, Thriller","Amma Creations, Graand Production",India,Malayalam,"rape, sibling relationship, beauty contest, romance, thief, revenge, murder, lawyer, doctor, police officer",2008.0
43941,199570,The Turning,6.042,24,Released,2013-09-25,1110918.0,180.0,0,0.0,tt2322641,en,The Turning,"Seventeen talented Australian directors from diverse artistic disciplines each create a chapter of the hauntingly beautiful novel by multi award-winning author Tim Winton. The linking and overlapping stories explore the extraordinary turning points in ordinary people’s lives in a stunning portrait of a small coastal community. As characters face second thoughts and regret, relationships irretrievably alter, resolves are made or broken, and lives change direction forever.",3.434,A unique cinema event.,Drama,"Arenamedia, Screen Australia, Madman Films, LevelK, Australian Broadcasting Corporation, Film Victoria, ScreenWest, Lotterywest, Studio Balloon, Scarlett Pictures, 8th In Line Productions, Film Camp, Sacred Cow Films, Matchbox Pictures, Savage Films, Brown Cab, Bangarra Dance Theatre, Little Window Pictures, Dirty Films, Soft Tread Enterprises, Warp Films Australia, Circa Contemporary Circus",Australia,English,"indigenous, anthology, generational, woman director, coastal town",2013.0
44030,703285,Please Baby Please,6.167,24,Released,2022-10-28,23071.0,95.0,0,0.0,tt11423420,en,Please Baby Please,"After witnessing a murder in the gritty streets of 1950s Manhattan, newlyweds Suze and Arthur become the dangerous obsession of a greaser gang that awakens a sleeping quandary into the couple's sexual identity.",4.888,Give yourself to desire!,"Drama, Fantasy, Music","Rivulet Media, Silver Bullet Entertainment, Music Box Films",United States of America,English,"street gang, lgbt, musical style, west side story",2022.0
44045,35926,Baby Face Nelson,5.729,24,Released,1957-12-11,1250000.0,85.0,0,250000.0,tt0050155,en,Baby Face Nelson,Famed Depression-era gangster “Baby Face Nelson” (Mickey Rooney) robs and kills while accompanied by his beautiful moll (Carolyn Jones).,3.289,the baby-face punk who became the FBI's PUBLIC ENEMY NO. 1!,"Crime, Drama","Fryman Enterprises, United Artists",United States of America,English,"gangster, outlaw, film noir",1957.0
44145,89868,Paws,4.3,24,Released,1997-09-25,1778391.0,83.0,0,137731.0,tt0119870,en,Paws,A talking Terrier with impressive computer skills teams up with two youngsters to stop a million dollars from falling into the wrong hands.,2.807,Some heroes are all talk.,"Adventure, Family, Fantasy","Australian Film Finance Corporation, Latent Image Productions Pty. Ltd., New South Wales Film & Television Office, PolyGram Filmed Entertainment","Australia, United Kingdom",English,"talking dog, computer expert, fortune",1997.0
44171,574894,The Big Shot,6.0,24,Released,2019-01-10,56343000.0,107.0,0,0.0,tt9596638,zh,“大”人物,A car fixer jumps off stairs after illegal demolition. Police officer tries to find the crime and catch the evil boss.,6.405,,"Action, Crime, Thriller",CJ Entertainment,China,Mandarin,remake,2019.0
44208,59897,Where the Boys Are,4.4,24,Released,1984-04-06,10530000.0,94.0,0,0.0,tt0088395,en,Where the Boys Are,"Four college co-eds travel to Fort Lauderdale for their Easter week of Spring Break, and become involved in a series of adventures and misadventures",7.105,"When girls want a vacation filled with fun, sand, and romance, they go to Fort Lauderdale...","Comedy, Romance","TriStar Pictures, ITC Entertainment",United States of America,English,"florida, remake, spring break, fort lauderdale",1984.0
44209,21555,Socha Na Tha,6.0,24,Released,2005-03-04,2400000.0,145.0,0,1500000.0,tt0451919,hi,सोचा ना था,"Viren and Aditi refuse an arranged marriage and that creates a rift between their families. But when their friendship turns into love, it leads to chaos!",2.993,,"Drama, Comedy, Romance",Vijayta Films,India,Hindi,"friendship, romance",2005.0
44254,405670,Zoology,6.042,24,Released,2016-11-24,16410.0,87.0,0,1200000.0,tt5133392,ru,Зоология,"Natasha is a lonely, middle-aged admin employee at the zoo who still lives at home with her mother. One day her life is turned upside down when she discovers she has grown a tail…",1.784,It's Never Too Late To Grow A Tail,"Drama, Science Fiction","Arizona Films, New People Film Company, MovieBrats Pictures","France, Germany, Russia",Russian,"zoo, magic realism",2016.0
44267,100922,The Blue Bird,5.458,24,Released,1976-04-05,887000.0,95.0,0,12000000.0,tt0074225,en,The Blue Bird,"A pair of peasant children, Mytyl and her brother Tyltyl, are led on a magical quest for the fabulous Blue Bird of Happiness by the Fairy Berylune. On their journey, they are accompanied by the humanized presences of a Dog, a Cat, Light, Fire, Bread, and other entities.",4.403,A cavalcade of magic. A carnival of fun. The Blue Bird is magic for everyone.,"Adventure, Family, Fantasy, Drama","Lenfilm, Sovinfilm, Edward Lewis Productions, 20th Century Fox","Soviet Union, United States of America",English,"fairy tale, family",1976.0
44269,945664,Lighting Up the Stars,7.104,24,Released,2022-06-24,253816909.0,112.0,0,8800000.0,tt15801594,zh,人生大事,"Having been released after serving his sentence, a funeral director accidentally crosses paths with a girl which brings about an unexpected change in his attitude towards life.",5.688,,Drama,Lian Ray Pictures,China,Mandarin,,2022.0
44271,115903,Pals,6.104,24,Released,1982-10-25,646714.0,99.0,0,0.0,tt0080554,es,Colegas,The plot follows the misadventures of two young friends who are forced into street hustling and ever-expanding life of crime when one impregnates the sister of the other and they need to get the money to pay for her to have an abortion.,2.742,"They are more than friends, they are ...",Drama,Ópalo Films,Spain,Spanish,"friendship, juvenile delinquent, drugs, social issues, cine quinqui",1982.0
44369,42588,Getting Straight,6.542,24,Released,1970-05-13,13300000.0,124.0,0,0.0,tt0065775,en,Getting Straight,"Graduate student Harry Bailey was once one of the most visible undergraduate activists on campus, but now that he's back studying for his master's, he's trying to fly right. Trouble is, the campus is exploding with various student movements, and Harry's girlfriend, Jan, is caught up in most of them. As Harry gets closer to finishing his degree, he finds his iconoclastic attitude increasingly aligned with the students rather than the faculty.",4.842,America's children lay it on the line.,"Comedy, Drama, Romance","The Organization, Columbia Pictures",United States of America,English,"college, protest, activism",1970.0
44372,123348,Céline,6.7,24,Released,1992-04-01,900000.0,88.0,0,0.0,tt0103932,fr,Céline,"After the death of her father, 22-year-old Céline inherits most of his estate, but gives it to her stepmother, causing her greedy fiancé to leave her. Following several failed suicide attempts, Céline is hospitalized and comes to the attention of a nurse, Genevieve, who has struggled with depression. Under her personal care, Céline gradually recovers, and the two women grow close.",3.996,,Drama,"Investimage 3, Gaumont, La Sorcière Rouge, Investimage 2, Canal+",France,French,supernatural,1992.0
44377,97531,No Blood No Tears,5.9,24,Released,2002-02-28,2860794.0,116.0,0,0.0,tt0310000,ko,피도 눈물도 없이,"Gyung-sun is a washed-up cab driver who has been trying to go straight after years in trouble with the law after being a big-time safecracker. Soo-jin wants to be a famous singer, but lives the life of a trophy girlfriend to her vicious gangster boyfriend. An unlikely situation cause these two different women to meet where they plan a daring solution to both their problems that will escalate and threaten the wrath of many powerful and corrupt people around them.",5.566,Enough is enough.,"Action, Comedy, Adventure, Crime","Cinema Service, Good Movie",South Korea,Korean,gambling,2002.0
44389,15840,Manslaughter,5.7,24,Released,2005-08-26,345235.0,100.0,0,0.0,tt0424971,da,Drabet,"A college professor abandons his family and his career in order to champion his mistress, a student radical accused of killing a policeman.",3.092,,"Drama, Crime","Zentropa Entertainments, Spillefilmkompaniet 4 1/2, Memfis Film, Manslaughter, Sigma Films Ltd., TV 2, Fjellape Film AS, Trollhättan Film AB, Zoma Films Ltd., Det Danske Filminstitut, Nordisk Film & TV Fond, Norsk Filmfond, Svenska Filminstitutet (SFI)","Denmark, Norway, Sweden","Danish, Swedish",,2005.0
44395,317467,Selfie,6.1,24,Released,2014-05-09,355316.0,123.0,0,0.0,tt3102208,ro,#Selfie,"Yasmine , Roxi and Ana run away to the seaside two days before their finals to have the time of their lives.",2.061,,Comedy,"Zazu Film, MediaPro Entertainment",Romania,Romanian,seaside,2014.0
44399,441182,Godha,7.125,24,Released,2017-05-19,3200000.0,120.0,0,700000.0,tt6221000,ml,ഗോദ,"In a rustic village in Kerala, a group of old wrestling aficionados led by ""Captain"" Das is at odds with the youth of the village who are more into cricket. Though a former wrestler himself,  the Captain's son Anjaneya is also part of the cricketer gang. Anjaneya is forced to go to college in Punjab by his father and there his paths cross with a Punjabi girl Aditi  who's coincidentally also a wrestler. Due to unforeseen circumstances both of them end up returning to Anjaneya's village in Kerala.",2.523,,"Comedy, Drama","AVA Productions, E4 Entertainments",India,"English, Hindi, Malayalam, Punjabi, Tamil","sports, wrestling, wrestler, training, women wrestler",2017.0
44439,18733,Happy Flight,5.813,24,Released,2008-11-15,14160032.0,103.0,0,0.0,tt1156447,ja,ハッピーフライト,"A variety of aviation professionals such as pilots, flight attendants, the ground crew, mechanics, dispatchers, controllers, and the bird patrol crew all support a single flight. They have only one mission: to secure the safety of the passengers.",5.203,Come fly with me!,"Comedy, Drama","Fuji Television Network, Altamira Pictures",Japan,"English, Japanese","airplane, pilot, emergency landing, flight, airline, flight attendant",2008.0
44457,19875,Bury Me Behind the Baseboard,6.354,24,Released,2009-03-20,1136883.0,110.0,0,0.0,tt1403085,ru,Похороните меня за плинтусом,"A small child is trapped in a tug-of-war battle between his frivolous, but loving mother and an emotionally abusive neurotic grandmother, who wants to ""shelter"" her beloved grandson at all cost.",1.839,,Drama,"Studio Globus, Ministry of Culture of the Russian Federation",Russia,Russian,,2009.0
44465,107937,Bhoot,5.938,24,Released,2003-05-30,9600000.0,113.0,0,2700000.0,tt0341266,hi,भूत,"A Mumbai businessman and his wife are looking for a new flat. Apartment 1201 has been vacant since its previous occupant jumped to her death. Undeterred, the couple still decides to move in, but before long, the wife starts to have visions.",4.42,,Horror,"Dream Merchants Enterprise, RGV Film Factory",India,Hindi,,2003.0
44473,45256,Do Not Disturb,5.688,24,Released,1965-12-22,8000000.0,102.0,0,3890000.0,tt0059112,en,Do Not Disturb,"American Mike Harper, sent to do business in England, moves there with his wife, Janet. But she soon becomes convinced that Mike is carrying on with his attractive new assistant, Claire. Mike also has been spending a considerable amount of time with his British bachelor buddies. Vexed and lonely, Claire hires charming antiques expert Paul to decorate the Harper home and maybe make Mike jealous in the process.",5.32,What Should a Girl Do When Opportunity Knocks...Twice?,"Comedy, Romance",20th Century Fox,United States of America,"French, English",,1965.0
